,datatime,illum_mean
0,2018-08-21 09:10:46,14.04620361328125
1,2018-08-21 09:10:56,13.17999267578125
2,2018-08-21 09:11:06,12.983963012695312
3,2018-08-21 09:11:16,12.768463134765625
4,2018-08-21 09:11:26,12.887130737304688
5,2018-08-21 09:11:36,13.139297485351562
6,2018-08-21 09:11:46,13.271347045898438
7,2018-08-21 09:11:56,13.31689453125
8,2018-08-21 09:12:06,13.226577758789062
9,2018-08-21 09:12:16,12.86053466796875
10,2018-08-21 09:21:08,20.979766845703125
11,2018-08-21 09:21:18,64.40426635742188
12,2018-08-21 09:21:26,65.23350524902344
13,2018-08-21 09:21:38,64.35301208496094
14,2018-08-21 09:21:46,78.24696350097656
15,2018-08-21 09:21:56,79.47297668457031
16,2018-08-21 09:22:08,80.36228942871094
17,2018-08-21 09:22:16,65.84901428222656
18,2018-08-21 09:22:26,66.87339782714844
19,2018-08-21 09:22:36,64.59010314941406
20,2018-11-20 13:24:06,78.60504150390625
21,2018-11-20 13:24:16,76.24813842773438
22,2018-11-20 13:24:26,75.87825012207031
23,2018-11-20 13:24:36,75.9962158203125
24,2018-11-20 13:24:46,75.96238708496094
25,2018-11-20 13:24:56,75.95927429199219
26,2018-11-20 13:25:06,75.84487915039062
27,2018-11-20 13:25:16,75.84757995605469
28,2018-11-20 13:25:26,75.76788330078125
29,2018-11-20 13:25:36,75.55484008789062
30,2018-11-20 13:54:06,79.72685241699219
31,2018-11-20 13:54:16,76.0009765625
32,2018-11-20 13:54:26,75.9410400390625
33,2018-11-20 13:54:36,75.54890441894531
34,2018-11-20 13:54:46,75.23298645019531
35,2018-11-20 13:54:56,75.01321411132812
36,2018-11-20 13:55:06,74.88526916503906
37,2018-11-20 13:55:16,74.73348999023438
38,2018-11-20 13:55:26,74.74786376953125
39,2018-11-20 13:55:36,74.46429443359375
40,2018-11-20 14:11:14,67.56228637695312
41,2018-11-20 14:11:24,66.95806884765625
42,2018-11-20 14:11:34,68.52537536621094
43,2018-11-20 14:11:44,67.70834350585938
44,2018-11-20 14:11:54,69.30209350585938
45,2018-11-20 14:12:04,69.37026977539062
46,2018-11-20 14:12:14,69.40000915527344
47,2018-11-20 14:12:24,69.99948120117188
48,2018-11-20 14:12:34,70.38125610351562
49,2018-11-20 14:12:44,71.16163635253906
50,2018-11-20 14:21:18,74.28263854980469
51,2018-11-20 14:21:26,74.90798950195312
52,2018-11-20 14:21:36,74.75563049316406
53,2018-11-20 14:21:46,74.72785949707031
54,2018-11-20 14:21:56,74.59315490722656
55,2018-11-20 14:22:06,74.69606018066406
56,2018-11-20 14:22:16,75.64906311035156
57,2018-11-20 14:22:26,74.77278137207031
58,2018-11-20 14:22:36,74.79093933105469
59,2018-11-20 14:22:46,74.96397399902344
60,2018-11-20 14:31:18,74.66142272949219
61,2018-11-20 14:31:26,75.16000366210938
62,2018-11-20 14:31:36,75.70938110351562
63,2018-11-20 14:31:46,76.18121337890625
64,2018-11-20 14:31:56,76.16883850097656
65,2018-11-20 14:32:06,75.74519348144531
66,2018-11-20 14:32:16,75.46127319335938
67,2018-11-20 14:32:26,76.21133422851562
68,2018-11-20 14:32:36,74.10102844238281
69,2018-11-20 14:32:46,75.50790405273438
70,2018-11-20 14:41:18,75.45491027832031
71,2018-11-20 14:41:28,75.63023376464844
72,2018-11-20 14:41:38,75.57928466796875
73,2018-11-20 14:41:48,75.27468872070312
74,2018-11-20 14:41:58,74.9237060546875
75,2018-11-20 14:42:08,75.16714477539062
76,2018-11-20 14:42:18,75.10794067382812
77,2018-11-20 14:42:28,75.18476867675781
78,2018-11-20 14:42:38,77.1878662109375
79,2018-11-20 14:42:48,76.84709167480469
80,2018-11-20 14:51:20,74.74955749511719
81,2018-11-20 14:51:30,74.91810607910156
82,2018-11-20 14:51:40,74.73948669433594
83,2018-11-20 14:51:50,74.69705200195312
84,2018-11-20 14:52:00,74.79173278808594
85,2018-11-20 14:52:10,74.76333618164062
86,2018-11-20 14:52:20,74.77169799804688
87,2018-11-20 14:52:30,74.61979675292969
88,2018-11-20 14:52:40,74.6754150390625
89,2018-11-20 14:52:50,74.74176025390625
90,2018-11-20 15:24:06,83.00285339355469
91,2018-11-20 15:24:16,74.63018798828125
92,2018-11-20 15:24:26,74.3123779296875
93,2018-11-20 15:24:36,74.09359741210938
94,2018-11-20 15:24:46,73.81486511230469
95,2018-11-20 15:24:56,73.73497009277344
96,2018-11-20 15:25:06,74.04440307617188
97,2018-11-20 15:25:16,73.75186157226562
98,2018-11-20 15:25:26,73.6131591796875
99,2018-11-20 15:25:36,73.45750427246094
100,2018-11-20 15:54:06,76.48210144042969
101,2018-11-20 15:54:16,74.26933288574219
102,2018-11-20 15:54:26,74.29701232910156
103,2018-11-20 15:54:36,73.90567016601562
104,2018-11-20 15:54:46,74.00038146972656
105,2018-11-20 15:54:56,75.28085327148438
106,2018-11-20 15:55:06,76.18356323242188
107,2018-11-20 15:55:16,75.95663452148438
108,2018-11-20 15:55:26,75.96713256835938
109,2018-11-20 15:55:36,76.03587341308594
110,2018-11-20 16:24:06,83.93766784667969
111,2018-11-20 16:24:16,75.092041015625
112,2018-11-20 16:24:26,76.37355041503906
113,2018-11-20 16:24:36,76.02029418945312
114,2018-11-20 16:24:46,75.80007934570312
115,2018-11-20 16:24:56,75.84532165527344
116,2018-11-20 16:25:06,75.96656799316406
117,2018-11-20 16:25:16,75.77949523925781
118,2018-11-20 16:25:26,75.50103759765625
119,2018-11-20 16:25:36,75.27728271484375
120,2018-11-20 16:54:06,79.30796813964844
121,2018-11-20 16:54:16,75.92881774902344
122,2018-11-20 16:54:26,75.55764770507812
123,2018-11-20 16:54:36,75.58615112304688
124,2018-11-20 16:54:46,75.41586303710938
125,2018-11-20 16:54:56,75.10134887695312
126,2018-11-20 16:55:06,75.24925231933594
127,2018-11-20 16:55:16,75.10330200195312
128,2018-11-20 16:55:26,74.712158203125
129,2018-11-20 16:55:36,74.82907104492188
130,2018-11-20 17:24:06,79.10054016113281
131,2018-11-20 17:24:16,77.12130737304688
132,2018-11-20 17:24:26,76.861328125
133,2018-11-20 17:24:36,76.90446472167969
134,2018-11-20 17:24:46,76.77464294433594
135,2018-11-20 17:24:56,76.46308898925781
136,2018-11-20 17:25:06,76.37799072265625
137,2018-11-20 17:25:16,76.15455627441406
138,2018-11-20 17:25:26,76.09669494628906
139,2018-11-20 17:25:36,76.07638549804688
140,2018-11-20 17:54:06,79.16230773925781
141,2018-11-20 17:54:16,77.11807250976562
142,2018-11-20 17:54:26,76.82369995117188
143,2018-11-20 17:54:36,76.23670959472656
144,2018-11-20 17:54:46,76.51480102539062
145,2018-11-20 17:54:56,76.28373718261719
146,2018-11-20 17:55:06,75.98616027832031
147,2018-11-20 17:55:16,76.11329650878906
148,2018-11-20 17:55:26,76.07371520996094
149,2018-11-20 17:55:36,76.12223815917969
150,2018-11-20 18:24:06,80.23588562011719
151,2018-11-20 18:24:16,76.84690856933594
152,2018-11-20 18:24:26,76.47929382324219
153,2018-11-20 18:24:36,76.548828125
154,2018-11-20 18:24:46,76.142578125
155,2018-11-20 18:24:56,75.84005737304688
156,2018-11-20 18:25:06,75.93057250976562
157,2018-11-20 18:25:16,75.812744140625
158,2018-11-20 18:25:26,75.706787109375
159,2018-11-20 18:25:36,75.87995910644531
160,2018-11-20 18:54:06,79.14036560058594
161,2018-11-20 18:54:16,76.73930358886719
162,2018-11-20 18:54:26,76.49417114257812
163,2018-11-20 18:54:36,76.047607421875
164,2018-11-20 18:54:46,76.13623046875
165,2018-11-20 18:54:56,75.86318969726562
166,2018-11-20 18:55:06,75.79475402832031
167,2018-11-20 18:55:16,75.35063171386719
168,2018-11-20 18:55:26,75.36579895019531
169,2018-11-20 18:55:36,75.39732360839844
170,2018-11-20 19:24:06,85.61126708984375
171,2018-11-20 19:24:16,76.12861633300781
172,2018-11-20 19:24:26,75.92985534667969
173,2018-11-20 19:24:36,75.76629638671875
174,2018-11-20 19:24:46,75.65029907226562
175,2018-11-20 19:24:56,75.57127380371094
176,2018-11-20 19:25:06,75.4864501953125
177,2018-11-20 19:25:16,75.0657958984375
178,2018-11-20 19:25:26,75.12648010253906
179,2018-11-20 19:25:36,75.06422424316406
180,2018-11-20 19:54:06,78.17158508300781
181,2018-11-20 19:54:16,76.296630859375
182,2018-11-20 19:54:26,75.96043395996094
183,2018-11-20 19:54:36,75.90411376953125
184,2018-11-20 19:54:46,75.71026611328125
185,2018-11-20 19:54:56,75.67221069335938
186,2018-11-20 19:55:06,75.35951232910156
187,2018-11-20 19:55:16,75.56736755371094
188,2018-11-20 19:55:26,75.08271789550781
189,2018-11-20 19:55:36,75.24822998046875
190,2018-11-20 20:24:06,78.69325256347656
191,2018-11-20 20:24:16,76.73095703125
192,2018-11-20 20:24:26,76.57646179199219
193,2018-11-20 20:24:36,76.35641479492188
194,2018-11-20 20:24:46,76.193115234375
195,2018-11-20 20:24:56,76.16096496582031
196,2018-11-20 20:25:06,75.84596252441406
197,2018-11-20 20:25:16,75.842041015625
198,2018-11-20 20:25:26,75.91218566894531
199,2018-11-20 20:25:36,75.76083374023438
200,2018-11-20 20:54:06,78.57073974609375
201,2018-11-20 20:54:16,76.53199768066406
202,2018-11-20 20:54:26,76.14614868164062
203,2018-11-20 20:54:36,75.98582458496094
204,2018-11-20 20:54:46,75.81623840332031
205,2018-11-20 20:54:56,75.80369567871094
206,2018-11-20 20:55:06,75.56004333496094
207,2018-11-20 20:55:16,75.45376586914062
208,2018-11-20 20:55:26,75.16868591308594
209,2018-11-20 20:55:36,75.21409606933594
210,2018-11-20 21:24:06,78.04927062988281
211,2018-11-20 21:24:16,76.41574096679688
212,2018-11-20 21:24:26,76.07958984375
213,2018-11-20 21:24:36,75.90899658203125
214,2018-11-20 21:24:46,75.6864013671875
215,2018-11-20 21:24:56,75.63792419433594
216,2018-11-20 21:25:06,75.48258972167969
217,2018-11-20 21:25:16,75.21875
218,2018-11-20 21:25:26,75.29374694824219
219,2018-11-20 21:25:36,75.26814270019531
220,2018-11-20 21:54:06,78.4849853515625
221,2018-11-20 21:54:16,76.24055480957031
222,2018-11-20 21:54:26,75.95536804199219
223,2018-11-20 21:54:36,75.89079284667969
224,2018-11-20 21:54:46,75.57254028320312
225,2018-11-20 21:54:56,75.70133972167969
226,2018-11-20 21:55:06,75.44770812988281
227,2018-11-20 21:55:16,75.37135314941406
228,2018-11-20 21:55:26,75.171142578125
229,2018-11-20 21:55:36,75.14637756347656
230,2018-11-20 22:24:06,77.90310668945312
231,2018-11-20 22:24:16,75.82719421386719
232,2018-11-20 22:24:26,75.53437805175781
233,2018-11-20 22:24:36,75.71188354492188
234,2018-11-20 22:24:46,75.37652587890625
235,2018-11-20 22:24:56,75.24293518066406
236,2018-11-20 22:25:06,75.24369812011719
237,2018-11-20 22:25:16,75.26318359375
238,2018-11-20 22:25:26,75.09640502929688
239,2018-11-20 22:25:36,75.11068725585938
240,2018-11-20 22:54:06,77.38055419921875
241,2018-11-20 22:54:16,75.66445922851562
242,2018-11-20 22:54:26,75.23854064941406
243,2018-11-20 22:54:36,75.25959777832031
244,2018-11-20 22:54:46,75.01756286621094
245,2018-11-20 22:54:56,74.90756225585938
246,2018-11-20 22:55:06,74.53843688964844
247,2018-11-20 22:55:16,74.43032836914062
248,2018-11-20 22:55:26,74.24812316894531
249,2018-11-20 22:55:36,74.44355773925781
250,2018-11-20 23:24:06,77.39607238769531
251,2018-11-20 23:24:16,75.22615051269531
252,2018-11-20 23:24:26,74.94847106933594
253,2018-11-20 23:24:36,74.88359069824219
254,2018-11-20 23:24:46,74.59175109863281
255,2018-11-20 23:24:56,73.86587524414062
256,2018-11-20 23:25:06,74.35459899902344
257,2018-11-20 23:25:16,74.26124572753906
258,2018-11-20 23:25:26,74.42680358886719
259,2018-11-20 23:25:36,74.28019714355469
260,2018-11-20 23:54:06,78.79090881347656
261,2018-11-20 23:54:16,75.28863525390625
262,2018-11-20 23:54:26,74.85154724121094
263,2018-11-20 23:54:36,74.84468078613281
264,2018-11-20 23:54:46,74.49028015136719
265,2018-11-20 23:54:56,74.48091125488281
266,2018-11-20 23:55:06,74.49681091308594
267,2018-11-20 23:55:16,74.41160583496094
268,2018-11-20 23:55:26,74.0828857421875
269,2018-11-20 23:55:36,74.14653015136719
270,2018-11-21 00:24:06,77.33827209472656
271,2018-11-21 00:24:16,75.39923095703125
272,2018-11-21 00:24:26,74.89543151855469
273,2018-11-21 00:24:36,74.74273681640625
274,2018-11-21 00:24:46,74.54545593261719
275,2018-11-21 00:24:56,74.38737487792969
276,2018-11-21 00:25:06,74.14837646484375
277,2018-11-21 00:25:16,74.10964965820312
278,2018-11-21 00:25:26,74.09732055664062
279,2018-11-21 00:25:36,73.96194458007812
280,2018-11-21 00:54:06,76.64129638671875
281,2018-11-21 00:54:16,74.85452270507812
282,2018-11-21 00:54:26,74.68678283691406
283,2018-11-21 00:54:36,74.40013122558594
284,2018-11-21 00:54:46,74.17695617675781
285,2018-11-21 00:54:56,74.12799072265625
286,2018-11-21 00:55:06,73.94525146484375
287,2018-11-21 00:55:16,73.79388427734375
288,2018-11-21 00:55:26,73.81039428710938
289,2018-11-21 00:55:36,73.67295837402344
290,2018-11-21 01:24:06,84.46951293945312
291,2018-11-21 01:24:16,74.73483276367188
292,2018-11-21 01:24:26,74.58859252929688
293,2018-11-21 01:24:36,74.45166015625
294,2018-11-21 01:24:46,74.3304443359375
295,2018-11-21 01:24:56,74.06452941894531
296,2018-11-21 01:25:06,73.84884643554688
297,2018-11-21 01:25:16,73.85113525390625
298,2018-11-21 01:25:26,73.82601928710938
299,2018-11-21 01:25:36,73.62211608886719
300,2018-11-21 01:54:06,84.41984558105469
301,2018-11-21 01:54:16,75.099853515625
302,2018-11-21 01:54:26,74.87881469726562
303,2018-11-21 01:54:36,74.73356628417969
304,2018-11-21 01:54:46,74.57087707519531
305,2018-11-21 01:54:56,74.62815856933594
306,2018-11-21 01:55:06,74.31602478027344
307,2018-11-21 01:55:16,74.013427734375
308,2018-11-21 01:55:26,74.09996032714844
309,2018-11-21 01:55:36,74.06851196289062
310,2018-11-21 02:24:06,83.61738586425781
311,2018-11-21 02:24:16,74.19444274902344
312,2018-11-21 02:24:26,73.93157958984375
313,2018-11-21 02:24:36,73.79925537109375
314,2018-11-21 02:24:46,73.67117309570312
315,2018-11-21 02:24:56,73.45451354980469
316,2018-11-21 02:25:06,73.40380859375
317,2018-11-21 02:25:16,73.2384033203125
318,2018-11-21 02:25:26,73.17050170898438
319,2018-11-21 02:25:36,73.14909362792969
320,2018-11-21 02:54:06,76.7083740234375
321,2018-11-21 02:54:16,74.20686340332031
322,2018-11-21 02:54:26,73.95542907714844
323,2018-11-21 02:54:36,73.9005126953125
324,2018-11-21 02:54:46,73.50718688964844
325,2018-11-21 02:54:56,73.49066162109375
326,2018-11-21 02:55:06,73.32730102539062
327,2018-11-21 02:55:16,73.27496337890625
328,2018-11-21 02:55:26,73.0086669921875
329,2018-11-21 02:55:36,72.89869689941406
330,2018-11-21 03:24:06,76.8660888671875
331,2018-11-21 03:24:16,74.1431884765625
332,2018-11-21 03:24:26,73.96385192871094
333,2018-11-21 03:24:36,74.07778930664062
334,2018-11-21 03:24:46,73.61552429199219
335,2018-11-21 03:24:56,73.64016723632812
336,2018-11-21 03:25:06,73.42642211914062
337,2018-11-21 03:25:16,73.28109741210938
338,2018-11-21 03:25:26,73.41218566894531
339,2018-11-21 03:25:36,72.96965026855469
340,2018-11-21 03:54:06,76.45538330078125
341,2018-11-21 03:54:16,74.33610534667969
342,2018-11-21 03:54:26,74.281005859375
343,2018-11-21 03:54:36,73.93759155273438
344,2018-11-21 03:54:46,73.76509094238281
345,2018-11-21 03:54:56,73.63949584960938
346,2018-11-21 03:55:06,73.43438720703125
347,2018-11-21 03:55:16,73.30323791503906
348,2018-11-21 03:55:26,73.25381469726562
349,2018-11-21 03:55:36,73.08688354492188
350,2018-11-21 04:24:06,75.11221313476562
351,2018-11-21 04:24:16,73.64106750488281
352,2018-11-21 04:24:26,73.51974487304688
353,2018-11-21 04:24:36,73.34381103515625
354,2018-11-21 04:24:46,73.07781982421875
355,2018-11-21 04:24:56,72.95307922363281
356,2018-11-21 04:25:06,72.85469055175781
357,2018-11-21 04:25:16,72.80061340332031
358,2018-11-21 04:25:26,72.54231262207031
359,2018-11-21 04:25:36,72.61569213867188
360,2018-11-21 04:54:06,79.28384399414062
361,2018-11-21 04:54:16,73.19633483886719
362,2018-11-21 04:54:26,72.9232177734375
363,2018-11-21 04:54:36,72.88275146484375
364,2018-11-21 04:54:46,72.65098571777344
365,2018-11-21 04:54:56,72.59719848632812
366,2018-11-21 04:55:06,72.35862731933594
367,2018-11-21 04:55:16,72.31622314453125
368,2018-11-21 04:55:26,72.10643005371094
369,2018-11-21 04:55:36,72.19688415527344
370,2018-11-21 05:24:06,73.95304870605469
371,2018-11-21 05:24:16,71.84176635742188
372,2018-11-21 05:24:26,71.71385192871094
373,2018-11-21 05:24:36,71.56513977050781
374,2018-11-21 05:24:46,71.4024658203125
375,2018-11-21 05:24:56,71.24380493164062
376,2018-11-21 05:25:06,71.10540771484375
377,2018-11-21 05:25:16,70.97792053222656
378,2018-11-21 05:25:26,70.94044494628906
379,2018-11-21 05:25:36,70.9073486328125
380,2018-11-21 05:54:06,73.7724609375
381,2018-11-21 05:54:16,71.74978637695312
382,2018-11-21 05:54:26,71.66105651855469
383,2018-11-21 05:54:36,71.26449584960938
384,2018-11-21 05:54:46,71.06015014648438
385,2018-11-21 05:54:56,71.03265380859375
386,2018-11-21 05:55:06,70.93023681640625
387,2018-11-21 05:55:16,70.92794799804688
388,2018-11-21 05:55:26,70.69459533691406
389,2018-11-21 05:55:36,70.6553955078125
390,2018-11-21 06:24:06,80.60598754882812
391,2018-11-21 06:24:16,71.97677612304688
392,2018-11-21 06:24:26,71.8741455078125
393,2018-11-21 06:24:36,71.6629638671875
394,2018-11-21 06:24:46,71.40553283691406
395,2018-11-21 06:24:56,71.17082214355469
396,2018-11-21 06:25:06,71.05973815917969
397,2018-11-21 06:25:16,71.00363159179688
398,2018-11-21 06:25:26,70.89466857910156
399,2018-11-21 06:25:36,70.80975341796875
400,2018-11-21 06:54:08,73.79678344726562
401,2018-11-21 06:54:16,71.53228759765625
402,2018-11-21 06:54:26,71.56538391113281
403,2018-11-21 06:54:36,71.22116088867188
404,2018-11-21 06:54:46,71.16201782226562
405,2018-11-21 06:54:56,70.92597961425781
406,2018-11-21 06:55:06,70.96603393554688
407,2018-11-21 06:55:16,70.80525207519531
408,2018-11-21 06:55:26,70.61058044433594
409,2018-11-21 06:55:36,70.53215026855469
410,2018-11-21 07:24:06,73.84782409667969
411,2018-11-21 07:24:16,71.78544616699219
412,2018-11-21 07:24:26,71.51809692382812
413,2018-11-21 07:24:36,71.37449645996094
414,2018-11-21 07:24:46,71.22959899902344
415,2018-11-21 07:24:56,71.17906188964844
416,2018-11-21 07:25:06,71.00347900390625
417,2018-11-21 07:25:16,71.0361328125
418,2018-11-21 07:25:26,70.76321411132812
419,2018-11-21 07:25:36,70.76617431640625
420,2018-11-21 07:54:06,74.32669067382812
421,2018-11-21 07:54:16,72.342041015625
422,2018-11-21 07:54:26,71.99311828613281
423,2018-11-21 07:54:36,71.78646850585938
424,2018-11-21 07:54:46,71.66098022460938
425,2018-11-21 07:54:56,71.48051452636719
426,2018-11-21 07:55:06,71.67776489257812
427,2018-11-21 07:55:16,71.40159606933594
428,2018-11-21 07:55:26,71.28556823730469
429,2018-11-21 07:55:36,71.22410583496094
430,2018-11-21 08:24:06,76.37326049804688
431,2018-11-21 08:24:16,73.04029846191406
432,2018-11-21 08:24:26,72.82255554199219
433,2018-11-21 08:24:36,72.75677490234375
434,2018-11-21 08:24:46,72.54443359375
435,2018-11-21 08:24:56,72.64106750488281
436,2018-11-21 08:25:06,72.19851684570312
437,2018-11-21 08:25:16,72.25848388671875
438,2018-11-21 08:25:26,72.14952087402344
439,2018-11-21 08:25:36,71.97669982910156
440,2018-11-21 08:54:06,77.11985778808594
441,2018-11-21 08:54:16,72.39926147460938
442,2018-11-21 08:54:26,72.21847534179688
443,2018-11-21 08:54:36,72.01603698730469
444,2018-11-21 08:54:46,72.24761962890625
445,2018-11-21 08:54:56,71.85061645507812
446,2018-11-21 08:55:06,71.97817993164062
447,2018-11-21 08:55:16,71.97958374023438
448,2018-11-21 08:55:26,71.95536804199219
449,2018-11-21 08:55:36,72.20420837402344
450,2018-11-21 09:12:20,21.589218139648438
451,2018-11-21 09:12:30,20.131668090820312
452,2018-11-21 09:12:40,20.389602661132812
453,2018-11-21 09:12:50,20.332565307617188
454,2018-11-21 09:13:00,19.986572265625
455,2018-11-21 09:13:10,19.716949462890625
456,2018-11-21 09:13:20,19.781204223632812
457,2018-11-21 09:13:30,19.587936401367188
458,2018-11-21 09:13:40,20.28424072265625
459,2018-11-21 09:13:50,19.943267822265625
460,2018-11-21 09:24:06,78.3560791015625
461,2018-11-21 09:24:16,73.56845092773438
462,2018-11-21 09:24:26,73.14080810546875
463,2018-11-21 09:24:36,72.96282958984375
464,2018-11-21 09:24:46,72.7249755859375
465,2018-11-21 09:24:56,72.94581604003906
466,2018-11-21 09:25:06,88.94548034667969
467,2018-11-21 09:25:16,90.02168273925781
468,2018-11-21 09:25:26,91.03327941894531
469,2018-11-21 09:25:36,91.94581604003906
470,2018-11-21 09:34:08,76.58180236816406
471,2018-11-21 09:34:18,76.79890441894531
472,2018-11-21 09:34:28,76.90290832519531
473,2018-11-21 09:34:38,76.68548583984375
474,2018-11-21 09:34:48,76.89476013183594
475,2018-11-21 09:34:58,76.94566345214844
476,2018-11-21 09:35:08,77.15911865234375
477,2018-11-21 09:35:18,77.13414001464844
478,2018-11-21 09:35:28,77.25001525878906
479,2018-11-21 09:35:38,77.1258544921875
480,2018-11-21 09:44:10,76.46304321289062
481,2018-11-21 09:44:20,76.70535278320312
482,2018-11-21 09:44:30,76.61563110351562
483,2018-11-21 09:44:40,76.54266357421875
484,2018-11-21 09:44:50,76.46258544921875
485,2018-11-21 09:45:00,76.67503356933594
486,2018-11-21 09:45:10,76.45159912109375
487,2018-11-21 09:45:20,76.534912109375
488,2018-11-21 09:45:30,76.46916198730469
489,2018-11-21 09:45:40,76.67720031738281
490,2018-11-21 09:54:14,99.93797302246094
491,2018-11-21 09:54:24,99.93313598632812
492,2018-11-21 09:54:34,99.87959289550781
493,2018-11-21 09:54:44,99.50735473632812
494,2018-11-21 09:54:54,99.6083984375
495,2018-11-21 09:55:04,75.92636108398438
496,2018-11-21 09:55:12,75.82316589355469
497,2018-11-21 09:55:22,75.70162963867188
498,2018-11-21 09:55:32,75.61805725097656
499,2018-11-21 09:55:42,75.46110534667969
500,2018-11-21 10:18:36,68.08250427246094
